Date,MA,Price,lower,upper
2016-06-20,116.9894996,113.370003,114.814719612,119.164279588
2016-06-21,116.9099994,114.379997,114.667967748,119.152031052
2016-06-22,116.72049975,113.910004,114.3903192,119.0506803
2016-06-23,116.5799999,115.080002,114.239354614,118.920645186
2016-06-24,116.21049995,112.080002,113.768961854,118.652038046
2016-06-27,115.69000015,108.970001,112.878166417,118.501833883
2016-06-28,115.3845001,112.699997,112.597680591,118.171319609
2016-06-29,115.15350035,114.160004,112.473519431,117.833481269
2016-06-30,114.9210003,114.279999,112.38822996,117.45377064
2016-07-01,114.70700035,114.190002,112.312855966,117.101144734
2016-07-05,114.47750015,114.199997,112.283736615,116.671263685
2016-07-06,114.4244999,116.699997,112.30258587,116.54641393
2016-07-07,114.29749985,115.849998,112.357177775,116.237821925
2016-07-08,114.23149985,117.239998,112.426034023,116.036965677
2016-07-11,114.29399985,117.870003,112.382950771,116.205048929
2016-07-12,114.493,117.93,112.419353314,116.566646686
2016-07-13,114.58499985,116.779999,112.450552119,116.719447581
2016-07-14,114.7195,117.290001,112.500959991,116.938040009
2016-07-15,114.8430001,116.860001,112.575557722,117.110442478
2016-07-18,115.1605004,119.370003,112.723516825,117.597483975
2016-07-19,115.5225003,120.610001,112.840109504,118.204891096
2016-07-20,115.89950035,121.919998,112.877743546,118.921257154
2016-07-21,116.2345002,120.610001,113.076590397,119.392410003
2016-07-22,116.5305001,121.0,113.213079609,119.847920591
2016-07-25,117.00799985,121.629997,113.677612559,120.338387141
2016-07-26,117.62049985,121.220001,114.751734172,120.489265528
2016-07-27,118.1524998,123.339996,115.257792081,121.047207519
2016-07-28,118.6944996,125.0,115.580183899,121.808815301
2016-07-29,119.17749975,123.940002,116.034906282,122.320093218
2016-08-01,119.68349955,124.309998,116.57164895,122.79535015
2016-08-02,120.1279995,123.089996,117.21186938,123.04412962
2016-08-03,120.41849975,122.510002,117.573306115,123.263693385
2016-08-04,120.8439999,124.360001,118.082891943,123.605107857
2016-08-05,121.2395001,125.150002,118.455381208,124.023618992
2016-08-08,121.60900005,125.260002,118.805286698,124.412713402
2016-08-09,121.96549995,125.059998,119.20117968,124.72982022
2016-08-10,122.37049985,124.879997,119.820863765,124.920135935
2016-08-11,122.7509999,124.900002,120.443078234,125.058921566
2016-08-12,123.1519997,124.879997,121.2627463,125.0412531
2016-08-15,123.37849965,123.900002,121.707599269,125.049400031
2016-08-16,123.51299975,123.300003,121.973587268,125.052412232
2016-08-17,123.6355,124.370003,122.132473251,125.138526749
2016-08-18,123.80050015,123.910004,122.476632093,125.124368207
2016-08-19,123.92850005,123.559998,122.777133202,125.079866898
2016-08-22,124.0545003,124.150002,123.037909187,125.071091413
2016-08-23,124.2120004,124.370003,123.444066659,124.979934141
2016-08-24,124.21900075,123.480003,123.458835574,124.979165926
2016-08-25,124.1635007,123.889999,123.423093699,124.903907701
2016-08-26,124.21450055,124.959999,123.455405307,124.973595793
2016-08-29,124.3260007,126.540001,123.405518187,125.246483213
2016-08-30,124.4635007,125.839996,123.532038289,125.394963111
