Date,MA,Price,lower,upper
2015-10-12,30.48549995,32.860001,29.0439236714,31.9270762286
2015-10-13,30.5504999,32.34,29.0543311028,32.0466686972
2015-10-14,30.5849999,32.09,29.0605240546,32.1094757454
2015-10-15,30.7124999,33.48,29.0566747603,32.3683250397
2015-10-16,30.84399985,33.369999,29.0846775905,32.6033221095
2015-10-19,30.96049985,33.5,29.1039935508,32.8170061492
2015-10-20,31.08199995,32.830002,29.18503104,32.97896886
2015-10-21,31.151,31.120001,29.2805006304,33.0214993696
2015-10-22,31.2675,31.67,29.4437562371,33.0912437629
2015-10-23,31.46949995,33.169998,29.6714118798,33.2675880202
2015-10-26,31.75950005,33.400002,30.1617862129,33.3572138871
2015-10-27,32.0615,34.299999,30.5945903318,33.5284096682
2015-10-28,32.37549995,35.189999,30.9470615334,33.8039383666
2015-10-29,32.6824999,35.049999,31.3841899506,33.9808098494
2015-10-30,32.9279999,35.619999,31.5599566964,34.2960431036
2015-11-02,33.1489999,35.27,31.7773055421,34.5206942579
2015-11-03,33.337,34.720001,32.0247339491,34.6492660509
2015-11-04,33.49699995,35.07,32.1779491582,34.8160507418
2015-11-05,33.63449995,35.119999,32.2959250084,34.9730748916
2015-11-06,33.7185,34.200001,32.4009976632,35.0360023368
2015-11-09,33.75949995,33.68,32.4574514114,35.0615484886
2015-11-10,33.84200005,33.990002,32.5830676849,35.1009324151
2015-11-11,33.9065001,33.380001,32.7105851868,35.1024150132
2015-11-12,33.8940001,33.23,32.6921011165,35.0958990835
2015-11-13,33.8350001,32.189999,32.5783109503,35.0916892497
2015-11-16,33.80750015,32.950001,32.5371508786,35.0778494214
2015-11-17,33.8090001,32.860001,32.539848598,35.078151602
2015-11-18,33.90200005,32.98,32.7807293809,35.0232707191
2015-11-19,33.9500001,32.630001,32.9118390837,34.9881611163
2015-11-20,33.94700025,33.110001,32.9063829522,34.9876175478
2015-11-23,33.9450002,33.360001,32.9032384361,34.9867619639
2015-11-24,33.8780002,32.959999,32.8173522576,34.9386481424
2015-11-25,33.77650025,33.16,32.7514804624,34.8015200376
2015-11-27,33.67100025,32.939999,32.6758018828,34.6661986172
2015-11-30,33.58050035,33.810001,32.6956900387,34.4653106613
2015-12-01,33.5025003,33.709999,32.7105813405,34.2944192595
2015-12-02,33.54900035,35.650002,32.6604240898,34.4375766102
2015-12-03,33.51250035,34.34,32.6762372604,34.3487634396
2015-12-04,33.5020004,34.91,32.6859079282,34.3180928718
2015-12-07,33.52600035,34.68,32.6817289483,34.3702717517
2015-12-08,33.58450025,34.849998,32.6899583527,34.4790421473
2015-12-09,33.60500025,34.400002,32.6960938698,34.5139066302
2015-12-10,33.66750025,34.630001,32.7322833535,34.6027171465
2015-12-11,33.65150025,32.91,32.7057267602,34.5972737398
2015-12-14,33.6715003,32.59,32.7544667753,34.5885338247
2015-12-15,33.6755002,33.029999,32.7616102517,34.5893901483
2015-12-16,33.7215001,33.779999,32.8278893536,34.6151108464
2015-12-17,33.7340001,33.23,32.8496065194,34.6183936806
2015-12-18,33.7500001,32.950001,32.8839258149,34.6160743851
2015-12-21,33.7430001,32.970001,32.8709357486,34.6150644514
2015-12-22,33.7845,34.189999,32.9118722895,34.6571277105
2015-12-23,33.8590001,34.450001,32.996928309,34.721071891
2015-12-24,33.90650015,34.110001,33.0589196026,34.7540806974
2015-12-28,33.9395001,33.599998,33.1191182229,34.7598819771
2015-12-29,33.9510001,34.040001,33.1309170658,34.7710831342
2015-12-30,33.9340001,33.369999,33.1051807678,34.7628194322
2015-12-31,33.8144999,33.259998,33.0790838495,34.5499159505
