ADX,DI_minus,DI_plus,date
34.9324157463,12.1142437457,35.6828662481,2016-07-28
36.8493900384,10.4990112445,30.925150743,2016-07-29
35.4235494685,15.6882710357,26.8017973066,2016-08-01
32.592549721,17.4548660681,23.2282243294,2016-08-02
30.1390166071,15.1275505907,20.1311277499,2016-08-03
29.6456519736,13.110543844,22.5347164583,2016-08-04
31.5173301538,11.3624713305,28.9895339728,2016-08-05
32.5877123782,10.8845191035,25.1242627745,2016-08-08
34.7175355024,9.43324988913,27.2444485146,2016-08-09
36.5633822098,8.17548323679,23.611855378,2016-08-10
38.1631160227,7.08541880488,20.4636079933,2016-08-11
34.0104676326,15.4089889827,17.7351269268,2016-08-12
30.7434709026,18.6003872454,15.370443336,2016-08-15
31.1415098888,26.8805555795,13.3210508908,2016-08-16
29.6466546505,23.2964815016,15.5536192748,2016-08-17
28.351113444,20.1902839676,13.4798033712,2016-08-18
28.9096130745,22.9527605686,11.6824962548,2016-08-19
26.7869500023,19.8923924924,15.318610014,2016-08-22
23.3229707648,17.2400734932,16.9640103747,2016-08-23
23.5731556085,24.608060778,14.7021423245,2016-08-24
23.789982473,21.3269860074,12.7418566811,2016-08-25
20.9588280157,18.4833878729,19.453169203,2016-08-26
21.2057940227,16.0189361564,25.4868517674,2016-08-29
21.4198312289,13.8830780021,22.0886048649,2016-08-30
21.2985175389,12.6272850549,19.1434575495,2016-08-31
22.9061637042,10.9436470475,21.8983932815,2016-09-01
25.2887656348,9.48449410777,22.5445568526,2016-09-02
29.7140420855,8.21989489337,31.3733906266,2016-09-06
34.9915703235,7.12390890756,39.2791252099,2016-09-07
38.7695345958,7.64385553155,34.0419085151,2016-09-08
36.8208907911,18.0231810851,29.5029873797,2016-09-09
33.0333798304,21.6001577933,25.569255729,2016-09-12
29.7508703311,18.7201367542,22.1600216318,2016-09-13
27.900564889,16.2241185203,22.3466858163,2016-09-14
27.1631020141,14.0609027175,22.1643428279,2016-09-15
26.8707378647,12.1861156885,20.2973600628,2016-09-16
28.3825530218,10.5613002634,23.6228377156,2016-09-19
28.1588487437,11.8431409505,20.4731260202,2016-09-20
29.8997457403,10.2640554904,24.6569485103,2016-09-21
33.0802497818,8.89551475836,29.5745090027,2016-09-22
30.8070138951,18.5487545793,25.6312411356,2016-09-23
27.0810315548,20.977544482,22.2137423175,2016-09-26
25.8098025166,18.1805385511,25.9185178516,2016-09-27
26.1418753908,15.7564667443,28.1948399653,2016-09-28
23.9316622737,20.1689829411,24.4355279699,2016-09-29
21.5871065479,18.6494470603,21.1774575739,2016-09-30
21.1812951677,16.162854119,23.5217832637,2016-10-03
19.9910926746,15.9345936317,20.3855454952,2016-10-04
18.9595838473,13.8099811475,17.6674727625,2016-10-05
19.4084972937,11.9686503278,18.8491711045,2016-10-06
20.7655065401,10.3728302841,19.0896064507,2016-10-07
24.8228734628,8.98978624621,27.8503979777,2016-10-10
25.4384118534,13.1576752863,24.1370115807,2016-10-11
25.9718784586,11.4033185815,20.9187433699,2016-10-12
23.0948006049,19.7959472318,18.1295775872,2016-10-13
21.8193468302,17.1564876009,22.5249483103,2016-10-14
19.4940327297,17.8834692415,19.521621869,2016-10-17
19.6436775034,15.499006676,23.5493623376,2016-10-18
21.7100644141,13.4324724525,27.9884326964,2016-10-19
23.996867732,11.6414761255,26.4405766681,2016-10-20
27.57971316,10.0892793088,30.9809889999,2016-10-21
32.4111764517,8.7440420676,39.5865274385,2016-10-24
36.7040593989,7.57816979192,35.2457828458,2016-10-25
34.8480806546,19.2097968654,30.546345133,2016-10-26
30.4646133151,25.4495375736,26.4734991153,2016-10-27
27.914983083,22.0562658972,27.6997901141,2016-10-28
25.7053035485,19.1154304442,24.0064847656,2016-10-31
23.6565444383,25.6042163242,20.8056201302,2016-11-01
23.8642372395,30.1903100126,18.0315374462,2016-11-02
26.2377527417,37.951116601,15.6273324533,2016-11-03
28.497701071,34.1347488154,13.5436881262,2016-11-04
27.7117249525,29.5834489733,18.6755298196,2016-11-07
24.9556829894,25.6389891102,22.2658153116,2016-11-08
23.581741934,25.9221617306,19.2970399367,2016-11-09
24.2883175478,30.3072550722,16.7241012785,2016-11-10
24.9006830798,26.2662877292,14.494221108,2016-11-11
27.6817101024,33.7557622596,12.5616582936,2016-11-14
30.091933522,29.2549939583,10.8867705211,2016-11-15
33.2272749947,31.2399007869,9.43520111831,2016-11-16
35.9445709377,27.074580682,8.17717430254,2016-11-17
34.1332570103,23.464636591,14.8888955446,2016-11-18
29.6456036192,20.3360183789,20.5304843198,2016-11-21
27.8413884899,17.6245492617,24.3956858003,2016-11-22
24.8728394756,23.6406279,21.1429276936,2016-11-23
22.3000969966,20.48854418,18.3238706678,2016-11-25
