Date,MA,Price,lower,upper
2015-11-17,33.67050025,32.639999,32.8004334826,34.5405670174
2015-11-18,33.6600003,33.16,32.7848638613,34.5351367387
2015-11-19,33.65500015,34.299999,32.7840385601,34.5259617399
2015-11-20,33.64300005,34.66,32.788598974,34.497401126
2015-11-23,33.63750005,34.48,32.7891835194,34.4858165806
2015-11-24,33.63200005,34.360001,32.7890252868,34.4749748132
2015-11-25,33.61900015,34.450001,32.7916649718,34.4463353282
2015-11-27,33.64050015,34.459999,32.7965027549,34.4844975451
2015-11-30,33.6860001,34.77,32.8057942378,34.5662059622
2015-12-01,33.73500005,35.09,32.8041288143,34.6658712857
2015-12-02,33.7610001,34.830002,32.8062670975,34.7157331025
2015-12-03,33.75550005,34.040001,32.8028113056,34.7081887944
2015-12-04,33.8025,34.939999,32.8145787731,34.7904212269
2015-12-07,33.8600001,34.990002,32.8369394654,34.8830607346
2015-12-08,33.9300002,34.75,32.8958362717,34.9641641283
2015-12-09,34.0100003,34.810001,32.9725843569,35.0474162431
2015-12-10,34.10550025,34.77,33.0918798164,35.1191206836
2015-12-11,34.19900015,34.27,33.2681094462,35.1298908538
2015-12-14,34.31700015,34.470001,33.5257441013,35.1082561987
2015-12-15,34.47100025,35.18,33.8532374719,35.0887630281
2015-12-16,34.60400025,35.299999,34.1320569271,35.0759435729
2015-12-17,34.69150025,34.91,34.360055754,35.022944746
2015-12-18,34.67000025,33.869999,34.3001069724,35.0398935276
2015-12-21,34.64900035,34.240002,34.2667922038,35.0312084962
2015-12-22,34.66150035,34.73,34.2810260547,35.0419746453
2015-12-23,34.6935003,35.0,34.3128047235,35.0741958765
2015-12-24,34.72000025,34.98,34.3387006344,35.1012998656
2015-12-28,34.7435003,34.93,34.3645923999,35.1224082001
2015-12-29,34.77700025,35.439999,34.3672624641,35.1867380359
2015-12-30,34.77200035,34.990002,34.3656872136,35.1783134864
2015-12-31,34.7530003,34.450001,34.3407014633,35.1652991367
