ADX,DI_minus,DI_plus,date
21.8042254644,18.3396284712,25.2677779342,2015-12-16
22.2862465967,15.8943446751,26.7289146068,2015-12-17
22.2422669489,14.8240244296,23.1650593259,2015-12-18
22.2041512542,12.847487839,20.0763847491,2015-12-21
20.7209688116,13.9283187843,17.3995334492,2015-12-22
18.282129842,15.8306137625,15.079595656,2015-12-23
16.1684694017,13.7198652609,13.0689829019,2015-12-24
16.8911825643,17.5634375192,11.3264518483,2015-12-28
15.9505891512,15.22164585,18.5429817683,2015-12-29
18.1742959833,13.19209307,25.9700796812,2015-12-30
20.1015085711,11.4331473273,22.5074023904,2015-12-31
