ADX,DI_minus,DI_plus,date
29.1530263797,9.81513102197,27.1044217641,2016-12-14
32.2032898013,8.50644688571,26.9592493735,2016-12-15
34.8468514334,7.37225396761,23.3646827904,2016-12-16
38.3361885772,6.38928677193,26.3904741804,2016-12-19
41.5664616915,5.53738186901,24.0452070919,2016-12-20
44.3660317238,4.79906428647,20.8391794796,2016-12-21
39.3832081655,20.7772769623,18.0606222157,2016-12-22
35.3233659458,18.7238614854,15.6525392536,2016-12-23
32.9541107308,16.2273466207,23.1374185355,2016-12-27
29.9819022643,16.1882498551,20.0524293975,2016-12-28
27.4059882599,14.0298165411,17.3787721445,2016-12-29
25.4527355054,19.4661697712,15.0616025252,2016-12-30
25.618415293,22.5606847147,13.0533888552,2017-01-03
24.3633948338,19.5525934194,14.0990828974,2017-01-04
21.6238480337,16.9455809635,15.6995823821,2017-01-05
21.4126727111,14.6861701683,22.0476373612,2017-01-06
23.4439902626,12.7280141459,27.4535889945,2017-01-09
25.2044654739,11.0309455931,23.7931104619,2017-01-10
28.0315727745,9.56015284736,26.1172313111,2017-01-11
27.8724677385,13.0560782636,22.634933803,2017-01-12
29.0502300776,11.3152678285,24.4391846176,2017-01-13
31.0554792039,9.80656545135,25.273008984,2017-01-17
33.544248179,8.49902339117,25.308590372,2017-01-18
32.1701414697,13.6621037084,21.9341116558,2017-01-19
32.1652955808,11.8404898806,23.0531373154,2017-01-20
33.1271457263,10.2617578966,23.5937936676,2017-01-23
30.8057419942,14.8934768435,20.4479545119,2017-01-24
31.5745535732,12.9076799311,27.7924685814,2017-01-25
33.1356838244,11.1866559403,28.2606418629,2017-01-26
34.4886633754,9.69510181488,24.4925562812,2017-01-27
29.9204175589,21.3233945421,21.2268821104,2017-01-30
26.2065372513,19.1729368767,18.3966311623,2017-01-31
26.2240704171,16.6165452932,28.4991274085,2017-02-01
26.2392658274,14.4010059207,24.6992437541,2017-02-02
26.252435183,12.480871798,21.4060112535,2017-02-03
28.5349890499,10.8167555583,27.3858194478,2017-02-06
32.1232659325,9.37452148382,32.7081005686,2017-02-07
35.4493974249,8.12458528598,29.7251410207,2017-02-08
38.7079666993,7.04130724785,28.0675097281,2017-02-09
42.5715619204,6.10246628147,31.6660822223,2017-02-10
46.6703202114,5.2888041106,34.3458892064,2017-02-13
50.9744692638,4.58363022919,38.9692761589,2017-02-14
55.2707232399,3.97247953196,43.3087388418,2017-02-15
58.9941433525,3.44281559437,37.5342403296,2017-02-16
62.2211074501,2.98377351512,32.5296749523,2017-02-17
65.6428785453,2.58593704644,40.1017557445,2017-02-21
68.7968167648,2.24114544025,39.6393064373,2017-02-22
71.6740414569,1.94232604821,38.4218976198,2017-02-23
68.588455279,11.5384246461,33.2989779372,2017-02-24
67.2007426892,9.99996802662,37.8245852785,2017-02-27
65.9980584448,8.6666389564,32.7813072414,2017-02-28
66.3020918808,7.51108709555,39.8450714807,2017-03-01
66.6799327107,6.50960881614,35.6727870191,2017-03-02
65.933497261,7.46959836569,30.9164154166,2017-03-03
65.286586538,6.47365191693,26.7942266943,2017-03-06
65.1174384975,5.61049832801,25.5745087442,2017-03-07
64.9708435291,4.86243188427,22.164574245,2017-03-08
57.3936838334,16.3167177054,19.209297679,2017-03-09
53.9537495956,14.1411553447,27.2037323708,2017-03-10
51.3459531366,12.2556679654,25.1064829489,2017-03-13
49.9657504856,10.6215789034,25.3803764687,2017-03-14
50.4279060459,9.20536838291,30.3297287352,2017-03-15
51.5825703618,7.97798593185,31.0226210902,2017-03-16
50.1182931345,11.3586468667,26.8862716115,2017-03-17
49.7801936412,9.84416061782,27.7164610535,2017-03-20
50.5201999689,8.53160586878,29.666969985,2017-03-21
51.1615387862,7.39405841961,25.711373987,2017-03-22
51.7173657612,6.40818396366,22.2831907887,2017-03-23
50.3112180004,8.04771806392,19.3120986836,2017-03-24
43.9675049664,15.8465197973,16.7371521924,2017-03-27
42.1038169489,13.733650491,25.4996591871,2017-03-28
41.6042806688,11.9024970922,26.71520167,2017-03-29
41.2039462253,10.3154974799,23.2864414473,2017-03-30
38.0638550128,14.125298874,20.1815825877,2017-03-31
35.3424426287,12.2419256908,17.4907049093,2017-04-03
35.0488763203,10.609668932,21.1276307069,2017-04-04
36.0731557046,9.19504640777,22.9167134076,2017-04-05
34.3191061805,12.4550046421,19.8611516199,2017-04-06
31.388481131,13.4316293091,17.2129980706,2017-04-07
27.9448308833,16.674838556,14.9179316612,2017-04-10
28.6869222333,25.9611076776,12.9288741064,2017-04-11
29.3300680699,22.4996266539,11.2050242255,2017-04-12
28.5850433016,19.4996764334,12.0168922147,2017-04-13
28.7531345978,19.276039282,10.4146399194,2017-04-17
27.4818548928,16.7059007111,11.3197757617,2017-04-18
28.420732281,20.1558900578,9.81047232683,2017-04-19
26.1109806974,17.4684380501,13.9785756978,2017-04-20
24.1091959916,15.1393129767,12.1147656047,2017-04-21
23.8454749233,13.1207379132,20.5789023472,2017-04-24
26.2755082293,11.3713061914,27.8879669003,2017-04-25
25.8055967361,15.2102096104,24.1695713136,2017-04-26
