Date,MA,Price,lower,upper
2016-07-29,98.5564998,104.209999,95.823408245,101.289591355
2016-08-01,99.0645,106.050003,95.9373095749,102.191690425
2016-08-02,99.53900025,104.480003,96.343360329,102.734640171
2016-08-03,100.05200035,105.790001,96.7134715778,103.390529122
2016-08-04,100.5485004,105.870003,97.1166059462,103.980394854
2016-08-05,101.08850055,107.480003,97.4536652825,104.723335817
2016-08-08,101.65800055,108.370003,97.8144657061,105.501535394
2016-08-09,102.22750055,108.809998,98.2052843585,106.249716742
2016-08-10,102.7840004,108.0,98.7721012108,106.795899589
2016-08-11,103.24100035,107.93,99.1876478158,107.294352884
2016-08-12,103.7110004,108.18,99.6571597771,107.764841023
2016-08-15,104.19350045,109.480003,100.052549831,108.334451069
2016-08-16,104.66900015,109.379997,100.50469642,108.83330388
2016-08-17,105.13200025,109.220001,101.004195809,109.259804691
2016-08-18,105.61450035,109.080002,101.62666091,109.60233979
2016-08-19,106.1495002,109.360001,102.435418437,109.863581963
2016-08-22,106.7080005,108.510002,103.597578154,109.818422846
2016-08-23,107.3170005,108.849998,105.262110884,109.371890116
2016-08-24,107.5710006,108.029999,105.788391902,109.353609298
2016-08-25,107.7325008,107.57,106.119802087,109.345199513
2016-08-26,107.86900095,106.940002,106.468577419,109.269424481
2016-08-29,107.9075008,106.82,106.54978329,109.26521831
2016-08-30,107.98350065,106.0,106.795848421,109.171152879
2016-08-31,107.9990005,106.099998,106.839799888,109.158201112
2016-09-01,108.0420005,106.730003,106.952048318,109.131952682
2016-09-02,108.0545005,107.730003,106.969912398,109.139088602
2016-09-06,108.0210002,107.699997,106.936322679,109.105677721
2016-09-07,107.99850035,108.360001,106.92645704,109.07054366
2016-09-08,107.8745002,105.519997,106.667683679,109.081316721
2016-09-09,107.63450005,103.129997,106.028148428,109.240851672
2016-09-12,107.49750015,105.440002,105.82465484,109.17034546
2016-09-13,107.42099985,107.949997,105.809736745,109.032262955
2016-09-14,107.54049985,111.769997,105.703486993,109.377512707
2016-09-15,107.8579998,115.57,105.305872383,110.410127217
2016-09-16,108.1499996,114.919998,105.155030272,111.144968928
2016-09-19,108.36099965,113.580002,105.136444304,111.585554996
2016-09-20,108.61399955,113.57,105.185107674,112.042891426
2016-09-21,108.8489998,113.550003,105.24642307,112.45157653
2016-09-22,109.1785,114.620003,105.35988265,112.99711735
2016-09-23,109.43549995,112.709999,105.558318633,113.312681267
2016-09-26,109.7324997,112.879997,105.829120346,113.635879054
2016-09-27,110.0459995,113.089996,106.137065592,113.954933408
2016-09-28,110.44349935,113.949997,106.563547617,114.323451083
2016-09-29,110.74749945,112.18,106.989507315,114.505491585
2016-09-30,111.06349945,113.050003,107.396493517,114.730505383
2016-10-03,111.30299915,112.519997,107.709483776,114.896514524
2016-10-04,111.5679993,113.0,108.059757966,115.076240634
2016-10-05,111.8024994,113.050003,108.363920564,115.241078236
2016-10-06,112.2209995,113.889999,109.091869511,115.350129489
2016-10-07,112.76749955,114.059998,110.464184111,115.070814989
2016-10-10,113.2979996,116.050003,111.639624035,114.956375165
2016-10-11,113.7154999,116.300003,112.476256851,114.954742949
2016-10-12,113.99399985,117.339996,112.598905261,115.389094439
2016-10-13,114.0645,116.980003,112.554663441,115.574336559
2016-10-14,114.19999995,117.629997,112.499749047,115.900250853
2016-10-17,114.3985,117.550003,112.549228634,116.247771366
2016-10-18,114.59350005,117.470001,112.63386135,116.55313875
2016-10-19,114.77200005,117.120003,112.750789119,116.793210981
2016-10-20,114.8939998,117.059998,112.809789339,116.978210261
2016-10-21,115.08849975,116.599998,113.037585994,117.139413506
2016-10-24,115.327,117.650002,113.269090235,117.384909765
2016-10-25,115.5850002,118.25,113.499040627,117.670959773
2016-10-26,115.66700015,115.589996,113.61676744,117.71723286
2016-10-27,115.7820003,114.480003,113.878389871,117.685610729
2016-10-28,115.8155002,113.720001,113.9571406,117.6738598
2016-10-31,115.8665004,113.540001,114.091201426,117.641799374
2016-11-01,115.7910003,111.489998,113.861929268,117.720071332
2016-11-02,115.71799995,111.589996,113.65665425,117.77934565
2016-11-03,115.5150001,109.830002,113.095381498,117.934618702
2016-11-04,115.254,108.839996,112.422664468,118.085335532
2016-11-07,114.97200005,110.410004,111.949688683,117.994311417
2016-11-08,114.7099998,111.059998,111.583540228,117.836459372
2016-11-09,114.38699985,110.879997,111.21321163,117.56078807
2016-11-10,113.92749975,107.790001,110.494228919,117.360770581
2016-11-11,113.4674999,108.43,109.941344668,116.993655132
2016-11-14,112.8754997,105.709999,109.086704949,116.664294451
2016-11-15,112.3574997,107.110001,108.522004805,116.192994595
2016-11-16,112.00099945,109.989998,108.302556116,115.699442784
2016-11-17,111.6454994,109.949997,108.121321872,115.169676928
2016-11-18,111.3184994,110.059998,107.97969331,114.65730549
2016-11-21,111.02249945,111.730003,108.0301057,114.0148932
2016-11-22,110.6999996,111.800003,108.22463029,113.17536891
2016-11-23,110.48199995,111.230003,108.283436147,112.680563753
2016-11-25,110.34749985,111.790001,108.331706864,112.363292836
2016-11-28,110.2399998,111.57,108.360825523,112.119174077
2016-11-29,110.1359997,111.459999,108.396721371,111.875278029
2016-11-30,110.08749965,110.519997,108.374641306,111.800357994
2016-12-01,109.98249975,109.489998,108.302543551,111.662455949
2016-12-02,109.98599975,109.900002,108.306305086,111.665694414
2016-12-05,109.9995,109.110001,108.328438043,111.670561957
2016-12-06,109.97649965,109.949997,108.308221781,111.644777519
2016-12-07,109.9749997,111.029999,108.307734099,111.642265301
2016-12-08,110.037,112.120003,108.312244405,111.761755595
2016-12-09,110.3449998,113.949997,108.497012006,112.192987594
2016-12-12,110.58849995,113.300003,108.686076397,112.490923503
2016-12-13,111.0625001,115.190002,109.261248797,112.863751403
2016-12-14,111.46650015,115.190002,109.692487143,113.240513157
2016-12-15,111.75800025,115.82,109.772940566,113.743059934
2016-12-16,112.05900045,115.970001,109.912659265,114.205341635
2016-12-19,112.3880005,116.639999,110.067003148,114.708997852
2016-12-20,112.6490002,116.949997,110.121571926,115.176428474
2016-12-21,112.91199995,117.059998,110.209927569,115.614072331
2016-12-22,113.16499985,116.290001,110.392728254,115.937271446
2016-12-23,113.40149965,116.519997,110.552020961,116.250978339
2016-12-27,113.68599975,117.260002,110.746380275,116.625619225
2016-12-28,113.9509999,116.760002,110.983848161,116.918151639
2016-12-29,114.2615002,116.730003,111.347842091,117.175158309
2016-12-30,114.5780003,115.82,111.873647959,117.282352641
2017-01-03,114.8905003,116.150002,112.402726974,117.378273626
2017-01-04,115.2360001,116.019997,113.145098824,117.326901376
2017-01-05,115.5690003,116.610001,113.870800606,117.267199994
2017-01-06,115.91300055,117.910004,114.511782962,117.314218138
2017-01-09,116.2565003,118.989998,114.999393237,117.513607363
2017-01-10,116.5145005,119.110001,115.226554933,117.802446067
2017-01-11,116.83700035,119.75,115.589421396,118.084579304
2017-01-12,117.04000025,119.25,115.74510346,118.33489704
2017-01-13,117.2325002,119.040001,115.94093279,118.52406761
2017-01-17,117.4415002,120.0,116.05576347,118.82723693
2017-01-18,117.64250005,119.989998,116.191428363,119.093571737
2017-01-19,117.79950005,119.779999,116.293765657,119.305234443
2017-01-20,117.9520002,120.0,116.383680552,119.520319848
2017-01-23,118.1030004,120.080002,116.48063036,119.72537044
2017-01-24,118.2870004,119.970001,116.672408863,119.901591937
2017-01-25,118.5550004,121.879997,116.809599611,120.300401189
2017-01-26,118.7890004,121.940002,116.917213338,120.660787462
2017-01-27,119.04850015,121.949997,117.114096775,120.982903525
2017-01-30,119.29349985,121.629997,117.357896968,121.229102732
2017-01-31,119.56999975,121.349998,117.766209131,121.373790369
2017-02-01,120.19999965,128.75,117.620142719,122.779856581
2017-02-02,120.82549975,128.529999,117.829458209,123.821541291
2017-02-03,121.4489998,129.080002,118.099684357,124.798315243
2017-02-06,122.06799925,130.289993,118.290532625,125.845465875
2017-02-07,122.6949993,131.529999,118.444249557,126.945749043
2017-02-08,123.3414989,132.039993,118.699436892,127.983560908
2017-02-09,123.9749988,132.419998,118.99651936,128.95347824
2017-02-10,124.61849855,132.119995,119.454588342,129.782408758
2017-02-13,125.33099815,133.289993,119.997018341,130.664977959
2017-02-14,126.08199835,135.020004,120.487109994,131.676886706
2017-02-15,126.8579982,135.509995,121.079253682,132.636742718
2017-02-16,127.63649855,135.350006,121.812868177,133.460128923
2017-02-17,128.4224986,135.720001,122.622998967,134.221998233
2017-02-21,129.25349835,136.699997,123.521968553,134.985028147
2017-02-22,130.11049835,137.110001,124.561621872,135.659374828
2017-02-23,130.84299845,136.529999,125.473747393,136.212249507
2017-02-24,131.57899855,136.660004,126.492956938,136.665040162
2017-02-27,132.32799835,136.929993,127.647782301,137.008214399
2017-02-28,133.09599875,136.990005,129.04582264,137.14617486
2017-03-01,134.0179985,139.789993,130.761313404,137.274683596
2017-03-02,134.52849885,138.960007,131.341573371,137.715424329
2017-03-03,135.09099885,139.779999,132.028135428,138.153862272
2017-03-06,135.60399855,139.339996,132.748716885,138.459280215
2017-03-07,136.0654991,139.520004,133.373045485,138.757952715
2017-03-08,136.43899915,139.0,133.894786817,138.983211483
2017-03-09,136.77099915,138.679993,134.403970924,139.138027376
2017-03-10,137.1069992,139.139999,134.919996223,139.294002177
2017-03-13,137.4609993,139.199997,135.570848012,139.351150588
2017-03-14,137.7459999,138.990005,136.104485452,139.387514348
2017-03-15,138.01800005,140.460007,136.401442251,139.634557849
2017-03-16,138.2770004,140.690002,136.668473701,139.885527099
2017-03-17,138.50900035,139.990005,137.014265491,140.003735209
