Close_Price,Date,High,Low
105.699997,2016-04-01,105.790001,102.470001
102.230003,2016-03-31,103.529999,101.050003
102.190002,2016-03-30,104.910004,101.480003
104.129997,2016-03-29,104.330002,101.00
101.209999,2016-03-28,101.440002,97.82
98.360001,2016-03-24,98.849998,97.07
99.589996,2016-03-23,100.389999,98.809998
99.839996,2016-03-22,101.519997,99.199997
101.059998,2016-03-21,102.099998,99.50
101.120003,2016-03-18,102.410004,100.010002
99.720001,2016-03-17,101.389999,99.00
99.349998,2016-03-16,99.730003,97.50
97.860001,2016-03-15,98.510002,96.43
98.129997,2016-03-14,99.419998,97.169998
97.660004,2016-03-11,99.599998,96.050003
97.360001,2016-03-10,99.739998,95.449997
98.00,2016-03-09,98.370003,95.00
96.230003,2016-03-08,98.279999,94.50
95.489998,2016-03-07,101.790001,95.25
101.580002,2016-03-04,102.220001,98.32
97.93,2016-03-03,98.349998,95.389999
