Close_Price,Date,High,Low
41.110001,2016-11-21,41.48,40.939999
41.189999,2016-11-18,41.650002,40.900002
41.450001,2016-11-17,41.650002,41.200001
40.98,2016-11-16,41.049999,40.099998
40.209999,2016-11-15,40.450001,39.580002
39.299999,2016-11-14,40.389999,38.869999
40.419998,2016-11-11,40.52,39.369999
40.16,2016-11-10,41.650002,39.540001
41.209999,2016-11-09,41.389999,40.220001
41.16,2016-11-08,41.279999,40.68
41.049999,2016-11-07,41.23,40.860001
40.279999,2016-11-04,40.669998,39.799999
40.23,2016-11-03,40.75,40.169998
40.68,2016-11-02,42.16,40.360001
41.330002,2016-11-01,41.34,40.689999
41.549999,2016-10-31,42.16,41.549999
41.779999,2016-10-28,42.220001,41.709999
41.869999,2016-10-27,42.490002,41.810001
42.080002,2016-10-26,42.439999,41.950001
42.549999,2016-10-25,42.75,42.43
42.59,2016-10-24,42.68,42.380001
42.169998,2016-10-21,42.200001,41.73
42.380001,2016-10-20,42.689999,42.07
42.73,2016-10-19,42.939999,42.259998
41.68,2016-10-18,42.610001,41.630001
41.790001,2016-10-17,41.939999,41.240002
41.439999,2016-10-14,42.25,41.41
41.619999,2016-10-13,42.080002,41.169998
42.360001,2016-10-12,42.779999,42.049999
42.68,2016-10-11,44.080002,42.490002
43.919998,2016-10-10,44.07,43.25
43.220001,2016-10-07,43.68,43.119999
43.68,2016-10-06,43.82,43.369999
43.709999,2016-10-05,43.869999,43.220001
43.18,2016-10-04,43.50,42.959999
43.130001,2016-10-03,43.18,42.82
43.099998,2016-09-30,43.25,42.720001
42.57,2016-09-29,43.299999,42.43
43.689999,2016-09-28,43.720001,43.25
43.369999,2016-09-27,43.41,42.32
42.290001,2016-09-26,42.740002,41.849998
42.799999,2016-09-23,43.759998,42.540001
44.150002,2016-09-22,44.869999,43.740002
44.139999,2016-09-21,44.220001,42.889999
42.790001,2016-09-20,43.389999,42.66
43.189999,2016-09-19,43.950001,43.00
43.669998,2016-09-16,44.02,43.470001
43.990002,2016-09-15,44.049999,43.220001
43.459999,2016-09-14,43.619999,42.860001
43.040001,2016-09-13,43.52,42.689999
43.459999,2016-09-12,43.650002,42.18
42.919998,2016-09-09,44.150002,42.82
44.360001,2016-09-08,44.720001,44.029999
44.349998,2016-09-07,44.919998,44.189999
44.709999,2016-09-06,44.849998,43.50
43.279999,2016-09-02,43.599998,43.080002
42.93,2016-09-01,43.099998,42.720001
42.75,2016-08-31,42.799999,42.459999
42.580002,2016-08-30,42.740002,42.279999
42.259998,2016-08-29,42.459999,42.080002
42.27,2016-08-26,42.610001,41.939999
42.029999,2016-08-25,42.240002,41.73
41.91,2016-08-24,42.77,41.790001
42.599998,2016-08-23,42.91,42.450001
42.52,2016-08-22,42.869999,42.330002
43.02,2016-08-19,43.119999,42.650002
42.900002,2016-08-18,42.970001,42.59
42.700001,2016-08-17,42.75,42.389999
42.490002,2016-08-16,42.790001,41.950001
42.669998,2016-08-15,43.290001,42.43
42.939999,2016-08-12,42.98,41.279999
41.27,2016-08-11,41.73,40.93
39.93,2016-08-10,39.98,39.299999
39.240002,2016-08-09,39.310001,39.099998
39.240002,2016-08-08,39.27,38.860001
38.990002,2016-08-05,39.150002,38.900002
38.919998,2016-08-04,39.029999,38.43
38.389999,2016-08-03,38.549999,38.279999
38.57,2016-08-02,38.669998,38.259998
38.799999,2016-08-01,38.889999,38.099998
38.189999,2016-07-29,38.52,38.080002
38.52,2016-07-28,38.639999,38.23
38.66,2016-07-27,38.77,38.43
38.759998,2016-07-26,38.830002,37.900002
38.32,2016-07-25,39.209999,38.220001
39.380001,2016-07-22,39.419998,38.779999
38.849998,2016-07-21,39.25,38.720001
38.900002,2016-07-20,38.93,38.259998
38.169998,2016-07-19,38.490002,37.650002
37.950001,2016-07-18,37.970001,37.50
37.720001,2016-07-15,38.189999,37.68
37.959999,2016-07-14,38.349998,37.849998
37.639999,2016-07-13,38.009998,37.459999
37.889999,2016-07-12,38.330002,37.869999
37.959999,2016-07-11,38.150002,37.369999
37.740002,2016-07-08,37.84,37.060001
37.52,2016-07-07,37.759998,37.290001
37.509998,2016-07-06,37.560001,37.130001
37.50,2016-07-05,37.77,37.169998
37.990002,2016-07-01,38.080002,37.43
37.560001,2016-06-30,37.580002,36.889999
36.860001,2016-06-29,37.080002,36.25
36.040001,2016-06-28,36.139999,35.50
35.220001,2016-06-27,36.009998,35.049999
36.240002,2016-06-24,36.950001,36.09
37.779999,2016-06-23,37.779999,37.41
37.360001,2016-06-22,37.52,37.169998
37.400002,2016-06-21,37.549999,37.200001
37.290001,2016-06-20,37.68,37.240002
36.939999,2016-06-17,37.439999,36.810001
37.389999,2016-06-16,37.450001,36.540001
37.32,2016-06-15,37.599998,37.099998
37.400002,2016-06-14,37.439999,36.630001
36.470001,2016-06-13,36.91,36.419998
36.830002,2016-06-10,37.139999,36.59
37.349998,2016-06-09,37.73,36.709999
36.970001,2016-06-08,37.299999,36.84
36.73,2016-06-07,36.990002,36.630001
37.07,2016-06-06,37.200001,36.52
36.599998,2016-06-03,37.110001,36.50
37.150002,2016-06-02,37.220001,36.580002
36.650002,2016-06-01,37.740002,36.560001
37.939999,2016-05-31,38.080002,37.50
37.82,2016-05-27,37.880001,36.84
36.759998,2016-05-26,36.849998,36.07
35.59,2016-05-25,36.959999,35.470001
37.529999,2016-05-24,37.630001,36.77
36.66,2016-05-23,36.950001,36.43
36.50,2016-05-20,36.720001,35.880001
37.02,2016-05-19,37.23,36.669998
37.240002,2016-05-18,37.50,36.889999
37.27,2016-05-17,37.700001,37.25
37.48,2016-05-16,37.790001,36.880001
36.48,2016-05-13,37.07,36.380001
37.029999,2016-05-12,37.509998,36.790001
37.369999,2016-05-11,37.630001,37.200001
37.439999,2016-05-10,37.580002,37.139999
37.18,2016-05-09,37.349998,36.919998
37.23,2016-05-06,37.310001,36.490002
36.939999,2016-05-05,37.450001,36.860001
36.00,2016-05-04,36.09,35.740002
36.009998,2016-05-03,36.41,35.91
36.529999,2016-05-02,36.740002,36.32
36.599998,2016-04-29,36.98,36.150002
36.59,2016-04-28,37.439999,36.509998
36.950001,2016-04-27,37.59,36.630001
37.110001,2016-04-26,37.540001,36.91
37.23,2016-04-25,37.540001,37.18
37.48,2016-04-22,38.09,37.16
37.669998,2016-04-21,38.119999,37.349998
37.84,2016-04-20,38.189999,37.00
36.330002,2016-04-19,36.73,36.110001
36.52,2016-04-18,37.00,35.880001
36.509998,2016-04-15,37.150002,36.419998
37.169998,2016-04-14,37.50,36.849998
37.310001,2016-04-13,37.349998,36.900002
36.66,2016-04-12,36.830002,36.279999
36.48,2016-04-11,36.849998,36.32
36.07,2016-04-08,36.919998,35.619999
36.169998,2016-04-07,37.25,35.720001
36.66,2016-04-06,37.00,36.310001
36.41,2016-04-05,36.919998,36.220001
37.02,2016-04-04,37.50,36.540001
36.48,2016-04-01,36.880001,36.310001
36.810001,2016-03-31,37.02,36.50
36.560001,2016-03-30,37.279999,36.439999
36.32,2016-03-29,36.43,35.009998
35.23,2016-03-28,35.450001,34.619999
34.860001,2016-03-24,34.869999,33.93
34.799999,2016-03-23,35.700001,34.709999
35.41,2016-03-22,35.610001,34.68
35.470001,2016-03-21,36.099998,35.00
35.169998,2016-03-18,35.209999,34.380001
34.279999,2016-03-17,34.549999,33.869999
34.009998,2016-03-16,34.080002,33.00
33.259998,2016-03-15,33.459999,33.110001
33.580002,2016-03-14,34.09,33.509998
33.810001,2016-03-11,33.860001,32.84
32.82,2016-03-10,33.599998,32.09
33.509998,2016-03-09,33.52,32.779999
32.93,2016-03-08,33.82,32.84
33.959999,2016-03-07,34.380001,33.59
33.860001,2016-03-04,33.93,32.759998
32.880001,2016-03-03,33.209999,32.419998
