Close_Price,Date,High,Low
104.486808,2016-08-01,106.150002,104.410004
102.673926,2016-07-29,104.550003,103.68
102.802007,2016-07-28,104.449997,102.82
101.432497,2016-07-27,104.349998,102.75
95.245066,2016-07-26,97.970001,96.419998
95.905188,2016-07-25,98.839996,96.919998
97.205739,2016-07-22,99.300003,98.309998
97.964385,2016-07-21,101.00,99.129997
98.486572,2016-07-20,100.459999,99.739998
98.397902,2016-07-19,100.00,99.339996
98.358491,2016-07-18,100.129997,98.599998
97.323965,2016-07-15,99.300003,98.50
97.33382,2016-07-14,98.989998,97.32
95.442123,2016-07-13,97.669998,96.839996
95.984011,2016-07-12,97.699997,97.120003
95.550502,2016-07-11,97.650002,96.730003
95.254921,2016-07-08,96.889999,96.050003
94.525831,2016-07-07,96.50,95.620003
94.12187,2016-07-06,95.660004,94.370003
93.589829,2016-07-05,95.400002,94.459999
94.476565,2016-07-01,96.470001,95.330002
94.190838,2016-06-30,95.769997,94.300003
93.00853,2016-06-29,94.550003,93.629997
92.210464,2016-06-28,93.660004,92.139999
90.683316,2016-06-27,93.050003,91.50
92.02327,2016-06-24,94.660004,92.650002
94.683468,2016-06-23,96.290001,95.25
94.14158,2016-06-22,96.889999,95.349998
94.496274,2016-06-21,96.349998,94.68
93.698208,2016-06-20,96.57,95.029999
93.924821,2016-06-17,96.650002,95.300003
96.1121,2016-06-16,97.75,96.07
95.708139,2016-06-15,98.410004,97.029999
96.023422,2016-06-14,98.480003,96.75
95.905188,2016-06-13,99.120003,97.099998
97.373231,2016-06-10,99.349998,98.480003
98.181144,2016-06-09,99.989998,98.459999
97.48161,2016-06-08,99.559998,98.68
97.57028,2016-06-07,99.870003,98.959999
97.176174,2016-06-06,101.889999,97.550003
96.476641,2016-06-03,98.269997,97.449997
96.279592,2016-06-02,97.839996,96.629997
97.008682,2016-06-01,99.540001,98.330002
98.388047,2016-05-31,100.400002,98.82
98.870823,2016-05-27,100.470001,99.25
98.929943,2016-05-26,100.730003,98.639999
98.151587,2016-05-25,99.739998,98.110001
96.456939,2016-05-24,98.089996,96.839996
95.008606,2016-05-23,97.190002,95.669998
93.816442,2016-05-20,95.43,94.519997
92.811473,2016-05-19,94.639999,93.57
93.166167,2016-05-18,95.209999,93.889999
92.111939,2016-05-17,94.699997,93.010002
92.49619,2016-05-16,94.389999,91.650002
89.185717,2016-05-13,91.669998,90.00
89.00837,2016-05-12,92.779999,89.470001
91.146389,2016-05-11,93.57,92.459999
92.042972,2016-05-10,93.57,92.110001
91.422261,2016-05-09,93.769997,92.589996
91.353293,2016-05-06,93.449997,91.849998
91.865625,2016-05-05,94.07,92.68
92.240024,2016-05-04,95.900002,93.82
93.209527,2016-05-03,95.739998,93.68
91.701408,2016-05-02,94.080002,92.400002
91.799336,2016-04-29,94.720001,92.510002
92.866774,2016-04-28,97.879997,94.25
95.794871,2016-04-27,98.709999,95.68
102.189682,2016-04-26,105.300003,103.910004
102.904573,2016-04-25,105.650002,104.510002
103.492149,2016-04-22,106.480003,104.620003
103.776147,2016-04-21,106.93,105.519997
104.912128,2016-04-20,108.089996,106.059998
104.696689,2016-04-19,108.00,106.230003
105.254888,2016-04-18,108.949997,106.940002
107.575818,2016-04-15,112.300003,109.730003
109.779237,2016-04-14,112.389999,111.330002
109.720482,2016-04-13,112.339996,110.800003
108.153607,2016-04-12,110.50,108.660004
106.762999,2016-04-11,110.610001,108.830002
106.410459,2016-04-08,109.769997,108.169998
106.292941,2016-04-07,110.419998,108.120003
108.662839,2016-04-06,110.980003,109.199997
107.536645,2016-04-05,110.730003,109.419998
108.81953,2016-04-04,112.190002,110.269997
107.712919,2016-04-01,110.00,108.199997
106.733621,2016-03-31,109.900002,108.879997
107.291821,2016-03-30,110.419998,108.599998
105.450744,2016-03-29,107.790001,104.879997
103.012296,2016-03-28,106.190002,105.059998
103.482354,2016-03-24,106.25,104.889999
103.93283,2016-03-23,107.07,105.900002
104.51062,2016-03-22,107.290001,105.209999
103.717391,2016-03-21,107.650002,105.139999
103.727179,2016-03-18,106.50,105.190002
103.609668,2016-03-17,106.470001,104.959999
103.776147,2016-03-16,106.309998,104.589996
102.414924,2016-03-15,105.18,103.849998
100.397566,2016-03-14,102.910004,101.779999
100.142954,2016-03-11,102.279999,101.50
99.075516,2016-03-10,102.239998,100.150002
99.026556,2016-03-09,101.580002,100.269997
98.938415,2016-03-08,101.760002,100.400002
99.761029,2016-03-07,102.830002,100.959999
100.877427,2016-03-04,103.75,101.370003
99.398686,2016-03-03,101.709999,100.449997
